question_id,original_arg,model_setting,og_correct,substitution_hop,neg_outcome,pos_outcome,correct
17826240,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17870911,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17870911,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17870911,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17870911,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17876827,train,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17876827,train,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17876830,train,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
17876830,train,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
17876830,train,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17876831,train,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17876832,train,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
17876832,train,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
17891459,bear,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
17891459,bear,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
17891459,bear,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
17891459,bear,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
17891459,bear,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
17891459,bear,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17902148,tablecloth,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17902148,tablecloth,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17902148,tablecloth,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
17902148,tablecloth,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17902148,tablecloth,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17902148,tablecloth,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17902150,tablecloth,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17902150,tablecloth,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
17902150,tablecloth,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
17902150,tablecloth,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
17902150,tablecloth,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
17902150,tablecloth,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
17902150,tablecloth,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17902150,tablecloth,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17902150,tablecloth,vlm_text_qwen2.5VL,TRUE,3,1,0,FALSE
17902151,tablecloth,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17902151,tablecloth,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
17902151,tablecloth,vlm_text_qwen2.5VL,TRUE,3,1,0,FALSE
17912065,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17912065,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17912065,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
17912065,motorcycle,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17912065,motorcycle,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17912065,motorcycle,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17912066,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17912066,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17912066,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
17912066,motorcycle,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
17912066,motorcycle,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
17912066,motorcycle,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
17912066,motorcycle,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17912066,motorcycle,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17912066,motorcycle,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17912068,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
17912068,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
17912068,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
17912068,motorcycle,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17912068,motorcycle,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17912068,motorcycle,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17912069,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17912069,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
17912069,motorcycle,lm_Qwen2.5_7B_Instruct,TRUE,3,0,1,FALSE
17912069,motorcycle,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17912069,motorcycle,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17912069,motorcycle,lm_q_only_Qwen2.5_7B_Instruct,TRUE,3,0,1,FALSE
17912069,motorcycle,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
17912069,motorcycle,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
17912069,motorcycle,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
17912069,motorcycle,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17912069,motorcycle,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
17912069,motorcycle,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17913558,table,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
17913558,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17922155,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17922155,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17922155,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17922155,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17931829,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17931829,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17931829,clock,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17931829,clock,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
17931829,clock,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
17931829,clock,vlm_q_only_qwen2.5VL,TRUE,2,0,1,FALSE
17931829,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17931829,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17931831,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17931831,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
17931831,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17931831,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17933590,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17933590,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17933590,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17933590,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17933591,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
17933591,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
17933591,boat,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
17933591,boat,vlm_text_qwen2.5VL,TRUE,2,0,0,FALSE
17933622,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17933622,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17933622,boat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17933622,boat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17933622,boat,vlm_q_only_qwen2.5VL,TRUE,1,0,1,FALSE
17933622,boat,vlm_q_only_qwen2.5VL,TRUE,2,0,1,FALSE
17933622,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17933622,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17934496,bear,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
17934496,bear,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
17934496,bear,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
17934496,bear,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17934496,bear,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17934496,bear,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17934521,bear,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
17934521,bear,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
17934521,bear,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
17934521,bear,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17934521,bear,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17934521,bear,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17934548,bear,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
17934548,bear,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
17934548,bear,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
17934548,bear,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
17934548,bear,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
17934548,bear,lm_q_only_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
17934548,bear,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
17934548,bear,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
17934548,bear,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
17934548,bear,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17934548,bear,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17934548,bear,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
17940197,coat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17940197,coat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17940197,coat,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
17940197,coat,vlm_q_only_qwen2.5VL,TRUE,2,0,0,FALSE
17940197,coat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17940197,coat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17940199,coat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
17940199,coat,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
17940199,coat,vlm_text_qwen2.5VL,TRUE,1,1,0,FALSE
17940199,coat,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
17959010,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
17959010,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
17959010,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17959010,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17959026,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17959026,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17959026,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17959026,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17959027,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17959027,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17959027,airplane,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17959027,airplane,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17959027,airplane,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
17959027,airplane,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
17959027,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17959027,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17959031,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17959031,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17959031,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17959031,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
17985951,purse,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
17985951,purse,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
17985951,purse,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
17985951,purse,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18103735,skateboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18103735,skateboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18104601,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
18104601,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
18104601,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
18104601,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,0,FALSE
18104601,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18104601,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18104601,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
18104601,cat,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
18104603,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
18104603,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
18104603,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
18104603,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,0,0,FALSE
18104603,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18104603,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18104603,cat,vlm_text_qwen2.5VL,TRUE,3,1,0,FALSE
18104603,cat,vlm_text_qwen2.5VL,TRUE,4,0,1,FALSE
18200110,bag,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
18200110,bag,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
18200160,bench,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
18200160,bench,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18200160,bench,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18200160,bench,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
18200160,bench,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
18200160,bench,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18200162,bench,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18200162,bench,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18200162,bench,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18200162,bench,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18237242,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18237242,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18237242,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
18237242,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
18237242,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18237242,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18237242,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
18237242,cat,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
18237245,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
18237245,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
18237245,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
18237245,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,0,FALSE
18237245,cat,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
18237245,cat,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
18237245,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
18237245,cat,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
18264814,woman,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18264814,woman,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18264814,woman,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18264814,woman,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
18264814,woman,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18264814,woman,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18264937,frisbee,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18264937,frisbee,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18264947,frisbee,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18264947,frisbee,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18320986,pot,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18320986,pot,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18320986,pot,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18320986,pot,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18320988,pot,vlm_text_qwen2.5VL,TRUE,1,1,0,FALSE
18320988,pot,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
18321013,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18321013,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18321014,table,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
18321014,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18437703,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18437703,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18437703,clock,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18437703,clock,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18437703,clock,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18437703,clock,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
18437703,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18437703,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18437705,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
18437705,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
18437705,clock,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
18437705,clock,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
18471280,dog,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18471280,dog,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18471280,dog,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
18471280,dog,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
18471280,dog,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18471280,dog,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18471280,dog,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
18471280,dog,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
18471281,dog,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18471281,dog,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18471281,dog,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
18471281,dog,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
18471281,dog,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18471281,dog,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18471281,dog,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
18471281,dog,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
18471283,dog,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18471283,dog,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
18471283,dog,lm_Qwen2.5_7B_Instruct,TRUE,3,0,0,FALSE
18471283,dog,lm_Qwen2.5_7B_Instruct,TRUE,4,0,0,FALSE
18471283,dog,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18471283,dog,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18471283,dog,vlm_text_qwen2.5VL,TRUE,3,0,1,FALSE
18471283,dog,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
18484191,pizza,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18484191,pizza,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18484191,pizza,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18484191,pizza,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18484227,pizza,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18484227,pizza,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18484227,pizza,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18484231,pizza,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
18484231,pizza,vlm_text_qwen2.5VL,TRUE,1,0,0,FALSE
18484261,pizza,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
18484261,pizza,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18484261,pizza,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18484261,pizza,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18492793,hat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
18492793,hat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
18492793,hat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
18492793,hat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18492793,hat,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18492793,hat,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
18492793,hat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18492793,hat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18496088,giraffe,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
18496088,giraffe,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
18496088,giraffe,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
18496088,giraffe,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18496088,giraffe,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
18496088,giraffe,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
18496088,giraffe,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18496088,giraffe,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18496088,giraffe,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
18577874,train,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18577874,train,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18578913,bag,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18578913,bag,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18578913,bag,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18578913,bag,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18605425,bench,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18605425,bench,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
18605425,bench,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18605425,bench,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18605430,bench,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18605430,bench,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18605430,bench,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18605430,bench,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18605431,bench,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
18605431,bench,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
18605431,bench,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
18605431,bench,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18605441,bench,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18605441,bench,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18605441,bench,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
18605441,bench,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
18605441,bench,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18605441,bench,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18605444,bench,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
18605444,bench,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
18605444,bench,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18605444,bench,vlm_text_qwen2.5VL,TRUE,2,0,0,FALSE
18647506,frisbee,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18647506,frisbee,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18647509,frisbee,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
18647509,frisbee,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18660293,toothbrush,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18660293,toothbrush,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18660293,toothbrush,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18660293,toothbrush,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18660917,bear,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18660917,bear,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18660917,bear,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
18660917,bear,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18660917,bear,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
18660917,bear,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
18766024,clock,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
18766024,clock,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
18766024,clock,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
18766024,clock,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
